id,wh_name,wh_code,unload,ship_condition,logistics_name,logistics_code,nation,province,city,district,town,address,longitude,latitude,fence_radius,fence_status,is_base,contact,sort,rule_type,rule_up_uid,rule_update_time,is_lock,ct_uid,up_uid,create_time,factory_code,sales_org,seller,sales_ltd,expiry_date,from_date,exp_arr,logistics_exp_arr,logistics_from_date,logistics_expiry_date,sales_unit_exp_arr,sales_unit,sales_unit_code,sales_unit_from_date,sales_unit_expiry_date
118,大理,2027,2027 大理数据在线,A3,北京天华伟业供应链管理有限公司,18000219,,云南省,昆明市,官渡区,太和街道,大理,102.72014588048,25.029402925913,5000,1,0,"[{'id': '1', 'linkman': '示例', 'phone': '13500000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-118,1,0,,0,1,1,2025-08-05 14:17:56,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2020-08-05,"[{'id': 117, 'unload_point_id': 118, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2020-08-05', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 190, 'unload_point_id': 118, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2020-08-05', 'expiry_date': '2023-08-04', 'status': 1}, {'id': 191, 'unload_point_id': 118, 'logistics_name': '北京天华伟业供应链管理有限公司', 'logistics_code': '18000219', 'from_date': '2023-08-05', 'expiry_date': '2049-08-05', 'status': 2}, {'id': 192, 'unload_point_id': 118, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2049-08-06', 'expiry_date': '2099-12-31', 'status': 0}]",2023-08-05,2049-08-05,[],,,,
117,贵阳,2029,2029 贵阳数据在线,,北京金达恒通供应链管理有限公司,18000221,,贵州省,贵阳市,观山湖区,宾阳街道,贵阳,106.58378973649,26.611312409554,5000,1,0,"[{'id': '1', 'linkman': '示例', 'phone': '13500000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-117,1,0,,0,1,1,2025-08-05 14:08:33,85A1,6885,688500,华彬快速消费品销售（贵州）有限公司,9999-12-31,2020-08-05,"[{'id': 116, 'unload_point_id': 117, 'sales_ltd': '华彬快速消费品销售（贵州）有限公司', 'from_date': '2020-08-05', 'expiry_date': '9999-12-31', 'seller': '688500', 'sales_org': '6885', 'factory_code': '85A1', 'status': 2}]","[{'id': 187, 'unload_point_id': 117, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2020-08-05', 'expiry_date': '2023-08-04', 'status': 1}, {'id': 188, 'unload_point_id': 117, 'logistics_name': '北京金达恒通供应链管理有限公司', 'logistics_code': '18000221', 'from_date': '2023-08-05', 'expiry_date': '2049-08-05', 'status': 2}, {'id': 189, 'unload_point_id': 117, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2049-08-06', 'expiry_date': '2099-12-31', 'status': 0}]",2023-08-05,2049-08-05,[],,,,
116,和田,2048,2048 和田数据在线,,北京慧通达国际供应链管理有限公司,18000204,,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,五彩湾工业园区,"和田
",89.045663710152,44.787045839563,5000,1,0,"[{'id': '1', 'linkman': '示例', 'phone': '13500000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-116,1,0,,0,1,1,2025-08-05 14:05:50,85A1,6885,688500,华彬快速消费品销售（贵州）有限公司,9999-12-31,2020-08-05,"[{'id': 115, 'unload_point_id': 116, 'sales_ltd': '华彬快速消费品销售（贵州）有限公司', 'from_date': '2020-08-05', 'expiry_date': '9999-12-31', 'seller': '688500', 'sales_org': '6885', 'factory_code': '85A1', 'status': 2}]","[{'id': 184, 'unload_point_id': 116, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2020-08-05', 'expiry_date': '2023-08-04', 'status': 1}, {'id': 185, 'unload_point_id': 116, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2023-08-05', 'expiry_date': '2049-08-05', 'status': 2}, {'id': 186, 'unload_point_id': 116, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2049-08-06', 'expiry_date': '2099-12-31', 'status': 0}]",2023-08-05,2049-08-05,[],,,,
115,喀什,2014,2014 喀什数据在线,83,毅远（北京）国际供应链管理有限公司,18000203,,新疆维吾尔自治区,喀什地区,喀什市,恰萨街道,喀什,76.018308965346,39.481444272622,5000,1,0,"[{'id': '1', 'linkman': '示例', 'phone': '13500000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-115,1,0,,0,1,,2025-08-05 13:55:44,85A1,6885,688500,华彬快速消费品销售（贵州）有限公司,9999-12-31,2020-08-05,"[{'id': 114, 'unload_point_id': 115, 'sales_ltd': '华彬快速消费品销售（贵州）有限公司', 'from_date': '2020-08-05', 'expiry_date': '9999-12-31', 'seller': '688500', 'sales_org': '6885', 'factory_code': '85A1', 'status': 2}]","[{'id': 183, 'unload_point_id': 115, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2020-08-05', 'expiry_date': '2099-12-31', 'status': 2}]",2020-08-05,2099-12-31,[],,,,
114,昆明,2026,2026 昆明数据在线,,北京天华伟业供应链管理有限公司,18000219,,云南省,昆明市,呈贡区,洛羊街道,昆明,102.88022862456,24.972417195903,5000,1,0,"[{'id': '1', 'linkman': '示例', 'phone': '1350000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-114,1,0,,0,1,1,2025-08-05 13:53:36,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2021-08-01,"[{'id': 113, 'unload_point_id': 114, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2021-08-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 180, 'unload_point_id': 114, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2020-08-01', 'expiry_date': '2023-07-31', 'status': 1}, {'id': 181, 'unload_point_id': 114, 'logistics_name': '北京天华伟业供应链管理有限公司', 'logistics_code': '18000219', 'from_date': '2023-08-01', 'expiry_date': '2059-08-01', 'status': 2}, {'id': 182, 'unload_point_id': 114, 'logistics_name': '北京慧通达国际供应链管理有限公司', 'logistics_code': '18000204', 'from_date': '2059-08-02', 'expiry_date': '2099-12-31', 'status': 0}]",2023-08-01,2059-08-01,[],,,,
113,南充,2037,2037 南充数据在线,B4,北京天华伟业供应链管理有限公司,18000219,,四川省,南充市,顺庆区,中城街道,南充,106.09182609268,30.790600355481,5000,1,0,"[{'id': '1', 'linkman': '测试', 'phone': '1350000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-113,1,0,,0,1,1,2025-08-05 13:50:40,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2021-08-01,"[{'id': 112, 'unload_point_id': 113, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2021-08-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 177, 'unload_point_id': 113, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2021-08-01', 'expiry_date': '2023-09-30', 'status': 1}, {'id': 178, 'unload_point_id': 113, 'logistics_name': '北京天华伟业供应链管理有限公司', 'logistics_code': '18000219', 'from_date': '2023-10-01', 'expiry_date': '2029-08-01', 'status': 2}, {'id': 179, 'unload_point_id': 113, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2029-08-02', 'expiry_date': '2099-12-31', 'status': 0}]",2023-10-01,2029-08-01,[],,,,
112,重庆,2028,2028 重庆数据在线,A4,北京天华伟业供应链管理有限公司,18000219,,重庆市,重庆市,渝北区,礼嘉街道,重庆,106.51853887636,29.681985362007,5000,1,0,"[{'id': '1', 'linkman': '测试', 'phone': '13500000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-112,1,0,,0,1,1,2025-08-05 13:47:22,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2021-08-01,"[{'id': 111, 'unload_point_id': 112, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2021-08-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 174, 'unload_point_id': 112, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2021-08-01', 'expiry_date': '2023-07-31', 'status': 1}, {'id': 175, 'unload_point_id': 112, 'logistics_name': '北京天华伟业供应链管理有限公司', 'logistics_code': '18000219', 'from_date': '2023-08-01', 'expiry_date': '2041-08-31', 'status': 2}, {'id': 176, 'unload_point_id': 112, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2041-09-01', 'expiry_date': '2099-12-31', 'status': 0}]",2023-08-01,2041-08-31,[],,,,
111,遵义,2030,2030 遵义数据在线,A6,北京金达恒通供应链管理有限公司,18000221,,贵州省,遵义市,汇川区,董公寺街道,遵义,106.97941666436,27.774442802811,5000,1,0,"[{'id': '1', 'linkman': '测试', 'phone': '13500000000', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-111,1,0,,0,1,1,2025-08-05 13:40:18,85A1,6885,688500,华彬快速消费品销售（贵州）有限公司,2032-08-31,2023-04-01,"[{'id': 120, 'unload_point_id': 111, 'sales_ltd': '华彬快速消费品销售（贵州）有限公司', 'from_date': '2023-04-01', 'expiry_date': '2032-08-31', 'seller': '688500', 'sales_org': '6885', 'factory_code': '85A1', 'status': 2}, {'id': 119, 'unload_point_id': 111, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2032-09-01', 'expiry_date': '2034-08-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 0}]","[{'id': 171, 'unload_point_id': 111, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2020-06-01', 'expiry_date': '2023-07-31', 'status': 1}, {'id': 172, 'unload_point_id': 111, 'logistics_name': '北京金达恒通供应链管理有限公司', 'logistics_code': '18000221', 'from_date': '2023-08-01', 'expiry_date': '2032-08-31', 'status': 2}, {'id': 173, 'unload_point_id': 111, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2032-09-01', 'expiry_date': '2099-12-31', 'status': 0}]",2023-08-01,2032-08-31,[],,,,
110,贵州基地,0091,0091 贵州基地,,毅远（北京）国际供应链管理有限公司,18000203,,贵州省,贵阳市,花溪区,清溪街道,华彬快速消费品饮料（贵州）有限公司,106.67026,26.409817,1,0,1,"[{'id': '1', 'linkman': '测试', 'phone': '1870254999', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-110,1,0,,0,1,,2025-08-05 11:49:50,,,,,,,[],"[{'id': 170, 'unload_point_id': 110, 'logistics_name': '毅远（北京）国际供应链管理有限公司', 'logistics_code': '18000203', 'from_date': '2023-08-01', 'expiry_date': '2099-12-31', 'status': 2}]",2023-08-01,2099-12-31,[],,,,
109,厦门,0090,0090 厦门基地,,深圳睿通供应链管理有限公司,18000117,,福建省,厦门市,,筼筜街道,厦门基地,118.08891,24.479627,0,0,1,"[{'id': '1', 'linkman': '测试', 'phone': '11012011911', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-109,1,0,,0,46,1,2024-08-28 14:46:26,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 110, 'unload_point_id': 109, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 169, 'unload_point_id': 109, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2023-01-01', 'expiry_date': '2099-12-31', 'status': 2}]",2023-01-01,2099-12-31,[],,,,
104,上海,2024,2024 上海数据在线,99,北京德润平安供应链管理有限公司,18000206,,上海市,上海市,崇明区,竖新镇,上海红牛仓库,121.57080291729,31.551316914108,0,0,0,"[{'id': '1', 'linkman': '测试', 'phone': '18702540396', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-104,1,0,,0,1,1,2024-06-05 18:03:23,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 105, 'unload_point_id': 104, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 164, 'unload_point_id': 104, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2023-01-01', 'expiry_date': '2099-12-31', 'status': 2}]",2023-01-01,2099-12-31,"[{'id': 1, 'unload_point_id': 104, 'sales_unit': '北京红牛饮料销售汕头分公司', 'sales_unit_code': '8842', 'from_date': '2024-01-01', 'expiry_date': '2024-07-16', 'status': 1}, {'id': 4, 'unload_point_id': 104, 'sales_unit': '北京红牛饮料销售汕头分公司', 'sales_unit_code': '8842', 'from_date': '2024-07-17', 'expiry_date': '2024-07-31', 'status': 1}, {'id': 5, 'unload_point_id': 104, 'sales_unit': '北京红牛饮料销售汕头分公司', 'sales_unit_code': '8842', 'from_date': '2024-08-01', 'expiry_date': '9999-12-31', 'status': 2}]",北京红牛饮料销售汕头分公司,8842,2024-08-01,9999-12-31
103,南京,2023,2023 南京数据在线,98,北京德润平安供应链管理有限公司,18000206,,江苏省,南京市,秦淮区,红花街道,红牛仓库,118.80864278401,32.00340473721,1,0,0,"[{'id': '1', 'linkman': '测试', 'phone': '18702540396', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-103,1,0,,0,1,1,2024-06-05 18:01:33,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 104, 'unload_point_id': 103, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 163, 'unload_point_id': 103, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2023-01-01', 'expiry_date': '2099-12-31', 'status': 2}]",2023-01-01,2099-12-31,"[{'id': 6, 'unload_point_id': 103, 'sales_unit': '上海分公司销售组织', 'sales_unit_code': '8819', 'from_date': '2024-07-13', 'expiry_date': '2999-12-31', 'status': 2}]",上海分公司销售组织,8819,2024-07-13,2999-12-31
102,湖北奥瑞金,0098,0098 咸宁基地,,北京厚朴国际运输代理有限公司,18000207,,湖北省,咸宁市,咸安区,官埠桥镇,奥瑞金,114.34549242,29.903099018258,0,0,1,"[{'id': '1', 'linkman': '测试', 'phone': '187025403999', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-102,2,1,2024-06-07 10:00:42,0,1,89,2024-05-17 18:08:03,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2024-05-01,"[{'id': 103, 'unload_point_id': 102, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2024-05-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 162, 'unload_point_id': 102, 'logistics_name': '北京厚朴国际运输代理有限公司', 'logistics_code': '18000207', 'from_date': '2024-05-01', 'expiry_date': '2099-12-31', 'status': 2}]",2024-05-01,2099-12-31,[],,,,
101,宜兴,0094,0094 江苏宜兴基地,,北京德润平安供应链管理有限公司,18000206,,江苏省,无锡市,宜兴市,屺亭街道,宜兴红牛基地,119.88726074311,31.409809886417,1,0,1,"[{'id': '1', 'linkman': '测试', 'phone': '18702540366', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-101,1,1,2024-05-24 15:29:09,0,1,,2024-05-17 17:59:40,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2024-05-01,"[{'id': 102, 'unload_point_id': 101, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2024-05-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 161, 'unload_point_id': 101, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2024-05-01', 'expiry_date': '2099-12-31', 'status': 2}]",2024-05-01,2099-12-31,[],,,,
100,拉萨,XZ01,XZ01 西藏库位,29,北京厚朴国际运输代理有限公司,18000207,,西藏自治区,拉萨市,城关区,娘热乡,布达拉宫,91.126149338252,29.683175963407,0,0,0,"[{'id': '1', 'linkman': 'wxy', 'phone': '18702540396', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",-100,2,1,2024-06-11 10:42:07,0,1,1,2024-05-16 09:23:29,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2024-04-01,"[{'id': 101, 'unload_point_id': 100, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 156, 'unload_point_id': 100, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2024-04-01', 'expiry_date': '2024-05-17', 'status': 1}, {'id': 158, 'unload_point_id': 100, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2024-05-18', 'expiry_date': '2099-12-31', 'status': 2}, {'id': 159, 'unload_point_id': 100, 'logistics_name': '北京厚朴国际运输代理有限公司', 'logistics_code': '18000207', 'from_date': '2024-05-18', 'expiry_date': '2027-05-01', 'status': 2}]",2024-05-18,2027-05-01,[],,,,
99,杭州,2020,2020 杭州数据在线,95,北京德润平安供应链管理有限公司,18000206,,浙江省,杭州市,临平区,临平街道,临平大道9号杭州易商大东南物流园B区1-15至21红牛库,120.32750546104,30.448986917932,500,1,0,"[{'id': '1', 'linkman': '戈珊珊', 'phone': '13600535632', 'isTop': '1', 'isLast': '', 'isNoRemove': '1', 'sort': '0'}, {'id': '2', 'linkman': '马飞跃', 'phone': '13146958989', 'isTop': '', 'isLast': '1', 'isNoRemove': '', 'sort': '1', 'shipped_out_num': '0'}]",-99,1,0,,0,2,1,2024-02-07 16:39:30,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 100, 'unload_point_id': 99, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 126, 'unload_point_id': 99, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2023-01-01', 'expiry_date': '2024-04-02', 'status': 1}, {'id': 154, 'unload_point_id': 99, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2024-04-03', 'expiry_date': '2024-04-06', 'status': 1}, {'id': 155, 'unload_point_id': 99, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2024-04-07', 'expiry_date': '9999-12-31', 'status': 2}]",2024-04-07,9999-12-31,[],,,,
98,淮安,2019,2019 淮安数据在线,92,北京驰宁国际供应链管理有限公司,18000223,,广东省,深圳市,龙岗区,,万科红立方大厦,114.129753,22.597929,500,1,0,"[{'linkman': '杨洋', 'phone': 18702540396}, {'linkman': '', 'phone': ''}, {'linkman': '', 'phone': ''}]",0,2,1,2024-05-24 16:48:17,0,24,1,2024-01-15 17:34:19,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 97, 'unload_point_id': 98, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 125, 'unload_point_id': 98, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 202, 'unload_point_id': 98, 'logistics_name': '北京驰宁国际供应链管理有限公司', 'logistics_code': '18000223', 'from_date': '2024-04-01', 'expiry_date': '2032-11-17', 'status': 2}, {'id': 203, 'unload_point_id': 98, 'logistics_name': '北京德润平安供应链管理有限公司', 'logistics_code': '18000206', 'from_date': '2032-11-18', 'expiry_date': '9999-12-31', 'status': 0}]",2024-04-01,2032-11-17,[],,,,
96,咸宁基地,0098,0098 咸宁基地,29,北京厚朴国际运输代理有限公司,18000207,--,湖北省,咸宁市,咸安区,浮山街道,红牛维他命饮料有限公司,114.34748656561,29.85969458914,500,1,1,"[{'linkman': 'DZP', 'phone': '18702540396', 'id': '1', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",0,1,0,,0,1,89,2024-01-11 12:03:40,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 96, 'unload_point_id': 96, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 124, 'unload_point_id': 96, 'logistics_name': '北京厚朴国际运输代理有限公司', 'logistics_code': '18000207', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,"[{'id': 7, 'unload_point_id': 96, 'sales_unit': '广州分公司销售组织', 'sales_unit_code': '8820', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",广州分公司销售组织,8820,2023-01-01,9999-12-31
95,汕头,6004,6004 汕头睿通,94,深圳睿通供应链管理有限公司,18000117,,广东省,汕头市,龙湖区,,汕头市百捷储运有限公司,116.720871,23.43297,500,1,0,"[{'id': '1', 'linkman': '谢常春', 'phone': '13509880101', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",0,1,0,,0,2,1,2024-01-10 15:25:21,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 95, 'unload_point_id': 95, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 123, 'unload_point_id': 95, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,"[{'id': 9, 'unload_point_id': 95, 'sales_unit': '北京红牛饮料销售汕头分公司', 'sales_unit_code': '8842', 'from_date': '2024-08-21', 'expiry_date': '2039-08-31', 'status': 2}]",北京红牛饮料销售汕头分公司,8842,2024-08-21,2039-08-31
94,湛江,6003,6003 湛江睿通,93,深圳睿通供应链管理有限公司,18000117,,广东省,湛江市,霞山区,,京东仓库,110.390228,21.222698,500,1,0,[],0,1,0,,0,2,1,2024-01-10 15:25:21,89A1,6889,688900,华彬（广东）企业管理有限公司,9999-12-31,2023-01-01,"[{'id': 94, 'unload_point_id': 94, 'sales_ltd': '华彬（广东）企业管理有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688900', 'sales_org': '6889', 'factory_code': '89A1', 'status': 2}]","[{'id': 122, 'unload_point_id': 94, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
93,泉州,6002,6002 泉州睿通,91,深圳睿通供应链管理有限公司,18000117,,福建省,泉州市,丰泽区,,浔美工业区,118.64769,24.925667,500,1,0,[],0,1,0,,0,2,1,2024-01-10 15:25:20,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 93, 'unload_point_id': 93, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 121, 'unload_point_id': 93, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
92,福州,6001,6001 福州睿通,90,深圳睿通供应链管理有限公司,18000117,,福建省,福州市,马尾区,罗星街道,红牛仓库,119.45636557136,25.98604937996,500,0,0,"[{'id': '1', 'linkman': '梁於明', 'phone': '18059776285', 'isTop': '1', 'isLast': '1', 'isNoRemove': '1', 'sort': '0'}]",0,1,0,,0,2,1,2024-01-10 15:25:20,84A1,6884,688400,华彬快速消费品销售（福建）有限公司,9999-12-31,2023-01-01,"[{'id': 92, 'unload_point_id': 92, 'sales_ltd': '华彬快速消费品销售（福建）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688400', 'sales_org': '6884', 'factory_code': '84A1', 'status': 2}]","[{'id': 120, 'unload_point_id': 92, 'logistics_name': '深圳睿通供应链管理有限公司', 'logistics_code': '18000117', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,"[{'id': 8, 'unload_point_id': 92, 'sales_unit': '福建分公司销售组织', 'sales_unit_code': '8817', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",福建分公司销售组织,8817,2023-01-01,9999-12-31
91,贵港,2045,2045 贵港数据在线,C3,华源世纪（北京）国际供应链管理有限公司,18000205,,广西壮族自治区,贵港市,港北区,,南平路33号,109.62983,23.08368,500,1,0,[],0,1,0,,0,2,,2024-01-10 15:25:20,86A1,6886,688600,华彬快速消费品销售（湖北）有限公司,9999-12-31,2023-01-01,"[{'id': 91, 'unload_point_id': 91, 'sales_ltd': '华彬快速消费品销售（湖北）有限公司', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'seller': '688600', 'sales_org': '6886', 'factory_code': '86A1', 'status': 2}]","[{'id': 119, 'unload_point_id': 91, 'logistics_name': '华源世纪（北京）国际供应链管理有限公司', 'logistics_code': '18000205', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",2023-01-01,9999-12-31,[],,,,
