序号,物料编码,商品名称,审批状态,启/禁状态,单位重量吨/箱(组、包),物料单位,单位货值元/箱(组、包),纸箱价格元/张,外包装箱价格,是否为促销物料,是否为箱内码促销,是否为消费者促销,是否五码合一,促销方式,封箱方式,是否有内膜,是否有外膜,箱内包装形式,箱内数量,箱内单位,投放区域,箱内是否有礼品,商品保质期,材质,备注,标箱折扣系数,品牌,物料大类,物料品类,商品图例,分配量,促销方案,保质期预警(天),有效期起,有效期止
118,80000131,进口芙丝天然泉水/24/500ml/Still-蓝瓶,已完成,启用,0.01350,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Still,,,,,2025-01-01,9999-12-31
119,80000114,进口芙丝天然泉水/12/850ml/Still,已完成,启用,0.01140,CAR,,,0.00,否,否,否,否,,,否,是,散装,12,CAR,,否,24个月,玻璃瓶,,1.000,进口芙丝,进口芙丝Still,,,,,2023-01-01,9999-12-31
120,80000106,进口芙丝苏打水/12/375ml/Sparkling-黄瓜柠檬味,已完成,启用,0.00843,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Sparkling,,,,,2025-01-01,9999-12-31
121,80000103,进口气泡果味水/8罐/355ml/柠檬黄瓜味,已完成,启用,0.00310,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝气泡果味水,,,,,2025-01-01,9999-12-31
122,80000102,进口气泡果味水/8罐/355ml/草莓生姜味,已完成,启用,0.00310,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝气泡果味水,,,,,2025-01-01,9999-12-31
123,80000071,进口芙丝苏打水/12/375ml/Sparkling-青柠薄荷味,已完成,启用,0.00835,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Sparkling,,,,,2025-01-01,9999-12-31
124,80000070,进口芙丝苏打水/12/375ml/Sparkling-柑橘柠檬草味,已完成,启用,0.00843,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Sparkling,,,,,2025-01-01,9999-12-31
125,80000015,进口芙丝天然泉水/24/500ml/Still,已完成,启用,0.01350,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Still,,,,,2025-01-01,9999-12-31
126,80000014,进口芙丝天然泉水/24/330ml/Still,已完成,启用,0.00940,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Still,,,,,2025-01-01,9999-12-31
127,80000013,进口芙丝天然泉水/12/800ml/Still,已完成,启用,0.01661,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Still,,,,,2025-01-01,9999-12-31
128,80000012,进口芙丝天然泉水/24/375ml/Still,已完成,启用,0.01663,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Still,,,,,2025-01-01,9999-12-31
129,80000011,进口芙丝苏打水/12/800ml/Sparkling,已完成,启用,0.01661,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Sparkling,,,,,2025-01-01,9999-12-31
130,80000010,进口芙丝苏打水/24/375ml/Sparkling,已完成,启用,0.01675,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,进口芙丝,进口芙丝Sparkling,,,,,2025-01-01,9999-12-31
131,,芙丝青提葡萄味气泡水,已完成,启用,0.00860,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
132,81000177,国产/风味饮料/500ML/15瓶/夏黑葡萄味,已完成,启用,0.00865,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500ML风味,,,,,2025-01-01,9999-12-31
133,81000175,国产/风味饮料/500ML/15瓶/黄柠檬青柠,已完成,启用,0.00865,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500ML风味,,,,,2025-01-01,9999-12-31
134,81000172,国产/风味饮料/500ML/15瓶/樱花白桃味,已完成,启用,0.00865,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500ML风味,,,,,2025-01-01,9999-12-31
135,,芙丝蛋白肽气泡水荔枝玫瑰味,已完成,启用,0.00670,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
136,,芙丝蛋白肽气泡水香茅味,已完成,启用,0.00670,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
137,81000204,国产/芙丝水500ML/24瓶装/静安璞隽联标,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
138,81000200,国产/芙丝水500ML/24瓶装/沙漠钻石联标,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
139,81000199,国产/芙丝水330ML/24瓶装/白膜/割箱-厦航专供,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
140,81000162,国产/芙丝水375ML/20瓶/玻璃瓶/黑珍珠联名,已完成,启用,0.01380,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝375ML玻璃瓶,,,,,2025-01-01,9999-12-31
141,81000152,国产/芙丝水375ML/20瓶装/玻璃瓶,已完成,启用,0.01380,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝375ML玻璃瓶,,,,,2025-01-01,9999-12-31
142,81000144,国产/芙丝水375ML/12瓶装/柑橘柠檬草,已完成,启用,,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝375MLPET,,,,,2025-01-01,9999-12-31
143,81000122,国产/芙丝水375ML/12瓶装/玻璃瓶,已完成,启用,,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝375ML玻璃瓶,,,,,2025-01-01,9999-12-31
144,81000121,国产/芙丝水375ML/24瓶装/玻璃瓶,已完成,启用,,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝375ML玻璃瓶,,,,,2025-01-01,9999-12-31
145,81000093,国产/芙丝蛋白肽气泡水249ml/12罐装/香茅味,已完成,启用,,CAR,,,0.00,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
146,81000120,芙丝蛋白肽/249ML*6*2/香茅,0,启用,,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
147,81000119,芙丝蛋白肽/249ML*6/香茅,0,启用,,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
148,81000092,国产/芙丝蛋白肽气泡水249ml/12罐装/荔枝玫瑰味,0,启用,,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
149,81000118,芙丝蛋白肽/249ML*6*2/荔枝玫瑰,0,启用,,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
150,81000117,芙丝蛋白肽/249ML*6/荔枝玫瑰,已完成,启用,,CAR,,,0.00,否,否,否,否,,缩膜,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝蛋白肽,,,,,2025-01-01,9999-12-31
151,81000108,国产/芙丝气泡水330ML/12瓶装/青提葡萄/含投奖卡,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
152,81000107,国产/芙丝气泡水330ML/12瓶装/樱花白桃/含投奖卡,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
153,81000106,国产/芙丝气泡水330ML/12瓶装/青柠生姜/含投奖卡,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
154,81000193,国产/芙丝气泡水330ML/12瓶装/荔枝香橙,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
155,81000105,国产/芙丝气泡水330ML/12瓶装/柠檬黄瓜,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
156,81000104,国产/芙丝气泡水330ML/12瓶装/青提葡萄,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
157,81000103,国产/芙丝气泡水330ML/12瓶装/樱花白桃,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
158,81000102,国产/芙丝气泡水330ML/12瓶装/青柠生姜,已完成,启用,0.00430,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
159,81000101,国产/芙丝气泡水330ML/24瓶装/柠檬黄瓜,已完成,启用,0.00860,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
160,81000100,国产/芙丝气泡水330ML/24瓶装/青提葡萄,已完成,启用,0.00860,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
161,81000099,国产/芙丝气泡水330ML/24瓶装/樱花白桃,已完成,启用,0.00860,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
162,81000096,国产/芙丝气泡水330ML/24瓶装/青柠生姜,已完成,启用,0.00860,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330ML气泡水,,,,,2025-01-01,9999-12-31
163,81000164,国产/芙丝水330ML/24瓶装/滴滴联标/牛皮纸,已完成,启用,0.00928,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
164,81000161,国产/芙丝水330ML/30瓶装/电商纯享,已完成,启用,0.01175,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
165,81000160,国产/芙丝水500ML/20瓶装/电商纯享,已完成,启用,0.01145,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
166,81000130,国产/芙丝水330ML/24瓶装/万达瑞华联标,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
167,81000126,国产/芙丝水500ML/24瓶装/出口澳门,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
168,81000125,国产/芙丝水330ML/24瓶装/出口澳门,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
169,81000038,国产/芙丝水500ML/24瓶装/出口新加坡,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
170,81000039,国产/芙丝水330ML/24瓶装/出口新加坡,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
171,81000060,国产/芙丝水4L/4瓶装,已完成,启用,0.01770,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝4LPET,,,,,2025-01-01,9999-12-31
172,81000064,国产/芙丝水330ML/24瓶装/电商/品鉴,已完成,启用,0.00920,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
173,81000030,国产/芙丝水500ML/12瓶装/白膜,已完成,启用,0.00705,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,0.500,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
174,81000195,国产/芙丝水330ML/24瓶装/WHDH联标,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
175,81000195,国产/芙丝水330ML/24瓶装/湖北中烟联标,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
176,81000194,国产/芙丝水330ML/24瓶装/LUX酒店联名,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
177,81000190,国产/芙丝水330ML/24瓶装/特供装,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
178,81000003,国产/芙丝水330ML/24瓶装/白膜,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
179,81000001,国产/芙丝水330ML/24瓶装,已完成,启用,0.00960,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝330MLPET,,,,,2025-01-01,9999-12-31
180,81000192,国产/芙丝水500ML/24瓶装/特供装,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
181,81000141,国产/芙丝水500ML/24瓶装/红韵/圣诞装,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
182,81000114,国产/芙丝水500ML/24瓶装/长江河湖联标,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
183,81000113,国产/芙丝水500ML/24瓶装/便利蜂联标,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
184,81000090,国产/芙丝水500ML/24瓶装/红韵,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
185,81000002,国产/芙丝水500ML/24瓶装/白膜,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
186,81000000,国产/芙丝水500ML/24瓶装,已完成,启用,0.01390,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,国产芙丝,国产芙丝500MLPET,,,,,2025-01-01,9999-12-31
187,70000124,唯他可可椰子水/原味/310ml/罐装,已完成,启用,0.00825,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可310ML,,,,,2025-01-01,9999-12-31
188,70000121,唯他可可椰子水/醇香风味/500ml/PET瓶装,已完成,启用,0.00668,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可500ML,,,,,2025-01-01,9999-12-31
189,70000060,唯他可可椰子水/原味/500ml/六瓶装,已完成,启用,0.00340,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可500ML,,,,,2025-01-01,9999-12-31
190,70000051,唯他可可椰子水/原味/500ml,已完成,启用,0.00667,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可500ML,,,,,2025-01-01,9999-12-31
191,70000050,唯他可可椰子水/蜂蜜味/330ml,已完成,启用,0.00450,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可330ML,,,,,2025-01-01,9999-12-31
192,70000045,唯他可可椰子水/菠萝味/330ml,已完成,启用,0.00450,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可330ML,,,,,2025-01-01,9999-12-31
193,70000043,唯他可可椰子水/原味/330ml/航空专用,已完成,启用,0.00450,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可330ML,,,,,2025-01-01,9999-12-31
194,70000041,唯他可可椰子水/原味/1L/航空专用,已完成,启用,0.01320,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可1L,,,,,2025-01-01,9999-12-31
195,70000128,唯他可可椰子水/凤梨口味/330ml,已完成,启用,0.00450,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可330ML,,,,,2025-01-01,9999-12-31
196,70000123,唯他可可椰子水/醇香风味/330ml/利乐瓶装,已完成,启用,0.00450,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可330ML,,,,,2025-01-01,9999-12-31
197,70000071,唯他可可椰子水/原味/330ml/天猫专供,已完成,启用,0.00450,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可330ML,,,,,2025-01-01,9999-12-31
198,70000002,唯他可可椰子水/原味/330ml,已完成,启用,0.00450,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可330ML,,,,,2025-01-01,9999-12-31
199,70000001,唯他可可椰子水/原味/1L,已完成,启用,0.01320,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,唯他可可,唯他可可1L,,,,,2025-01-01,9999-12-31
200,60000235,果倍爽/樱桃复合果汁/330ML/文案装,已完成,启用,0.00554,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽330ML,,,,,2025-01-01,9999-12-31
201,60000234,果倍爽/红葡萄汁/330ML/文案装,已完成,启用,0.00554,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽330ML,,,,,2025-01-01,9999-12-31
202,60000233,果倍爽/橙汁/330ML/文案装,已完成,启用,0.00554,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽330ML,,,,,2025-01-01,9999-12-31
203,60000022,果倍爽/樱桃复合果汁/330ML,已完成,启用,0.00554,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽330ML,,,,,2025-01-01,9999-12-31
204,60000021,果倍爽/红葡萄汁/330ML,已完成,启用,0.00554,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽330ML,,,,,2025-01-01,9999-12-31
205,60000020,果倍爽/橙汁/330ML,已完成,启用,0.00554,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽330ML,,,,,2025-01-01,9999-12-31
206,60000256,果倍爽/猕猴桃复合果汁/六袋装/200ML/果小包盲盒,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
207,60000255,果倍爽/黑加仑复合果汁/六袋装/200ML/果小包盲盒,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
208,60000254,果倍爽/桃苹果复合果汁/六袋装/200ML/果小包盲盒,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
209,60000253,果倍爽/梨汁/六袋装/200ML/果小包盲盒,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
210,60000252,果倍爽/白葡萄汁/六袋装/200ML/果小包盲盒,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
211,60000251,果倍爽/橙汁/六袋装/200ML/果小包盲盒,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
212,60000217,果倍爽/猕猴桃复合果汁/六袋装/200ML/2020年整箱促销,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
213,60000216,果倍爽/黑加仑复合果汁/六袋装/200ML/2020年整箱促销,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
214,60000215,果倍爽/桃苹果复合果汁/六袋装/200ML/2020年整箱促销,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
215,60000214,果倍爽/梨汁/六袋装/200ML/2020年整箱促销,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
216,60000213,果倍爽/白葡萄汁/六袋装/200ML/2020年整箱促销,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
217,60000211,果倍爽/橙汁/六袋装/200ML/2020年整箱促销,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
218,60000171,果倍爽/橙汁/六袋装/200ML/果小包,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
219,60000221,果倍爽/橙汁/六袋装/200ML/运动版果小包,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
220,60000185,果倍爽/猕猴桃复合果汁/六袋装/200ML/2019开箱有礼,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
221,60000184,果倍爽/黑加仑复合果汁/六袋装/200ML/2019开箱有礼,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
222,60000183,果倍爽/桃苹果复合果汁/六袋装/200ML/2019开箱有礼,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
223,60000182,果倍爽/梨汁/六袋装/200ML/2019开箱有礼,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
224,60000181,果倍爽/白葡萄汁/六袋装/200ML/2019开箱有礼,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
225,60000180,果倍爽/橙汁/六袋装/200ML/2019开箱有礼,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
226,60000091,果倍爽/猕猴桃复合果汁/200ML,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
227,60000090,果倍爽/黑加仑复合果汁/200ML,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
228,60000003,果倍爽/桃苹果复合果汁/200ML,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
229,60000002,果倍爽/梨汁/200ML,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
230,60000001,果倍爽/白葡萄汁/200ML,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
231,60000000,果倍爽/橙汁/200ML,已完成,启用,0.00420,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,果倍爽,果倍爽200ML,,,,,2025-01-01,9999-12-31
232,,战马无糖解酒型试机装,已完成,启用,0.00495,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
233,,战马无糖型试机装,已完成,启用,0.00495,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
234,11000182,战马/180ML/24/罐装/含气/柠檬味,已完成,启用,0.00498,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
235,11000181,战马/180ML/24/罐装/含气/西柚味,已完成,启用,0.00499,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
236,11000180,战马/180ML/24/罐装/含气/白桃味,已完成,启用,0.00499,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
237,11000179,战马/180ML/24/罐装/含气/无糖,已完成,启用,0.00499,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,1.000,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
238,11000164,战马/180ML/6/罐装/玉米低聚肽,已完成,启用,0.00128,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,0.250,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
239,11000163,战马/180ML/6/罐装/大豆肽,已完成,启用,0.00128,CAR,,,,否,否,否,否,,,否,否,,,,,否,,,,0.250,罐装战马,罐装战马180ML,,,,,2025-01-01,9999-12-31
